587.6188 170.6027 255.7517
579.1264 171.8986 214.7021
558.9778 146.2775 226.0266
477.8636 173.824 261.5079
600.1961 187.1471 246.7796
477.8623 162.3512 251.8326
571.8698 158.9854 254.1285
598.7706 115.3438 233.9524
742.8025 260.9319 270.7699
586.9472 159.5676 194.2559
531.8392 128.5762 198.0054
633.7756 148.8137 272.3379
501.9869 151.9128 263.6396
518.3013 103.6721 194.0418
484.7437 110.7564 200.0416
480.7397 111.9629 187.5106
483.3396 82.88422 176.5392
551.1403 135.2255 244.5941
611.7861 154.9174 245.6465
679.8272 211.7849 295.6937
714.8998 135.7259 218.369
607.9616 177.7288 233.1466
685.1358 239.1408 288.0035
498.1703 93.17746 190.9093
446.4114 161.9295 223.5297
585.7234 208.1281 279.9811
605.1288 128.3566 177.9226
483.5353 127.7207 170.952
590.4092 118.7183 261.1467
583.6931 99.31643 218.9711
674.173 155.8053 196.3227
549.9378 163.9977 256.8847
534.5069 101.4337 237.4732
654.9144 226.4376 228.924
521.4423 147.5634 254.1546
771.0427 153.0657 229.939
602.4129 139.7874 206.5614
651.8693 231.0445 259.5019
460.7762 153.8724 243.5071
611.8761 147.1212 237.5986
615.95 165.2726 235.4989
414.8666 91.17093 247.5643
482.9539 167.3094 208.8315
770.239 213.8558 239.8289
485.1199 83.37684 244.6363
556.1102 153.8873 242.9282
778.2603 240.5581 240.4473
563.8234 194.9222 313.2053
564.3229 173.7979 276.8918
583.221 94.65929 206.6683
659.112 222.2868 298.8099
548.4171 123.32 215.9891
609.8354 178.0971 245.9297
501.0066 99.60514 163.3764
543.7115 176.7487 245.8985
799.6237 181.3635 229.5107
629.8609 182.9681 281.1828
527.0376 60.29702 229.8131
463.9158 140.6614 253.0834
606.135 162.6675 236.9104
779.4643 310.6072 296.108
514.8517 99.44322 259.5825
504.3297 131.5963 259.2103
656.1146 230.6726 240.6834
659.5164 224.3346 316.2866
698.1789 199.6789 253.0294
618.435 152.0534 229.6338
666.1355 172.5892 236.2536
698.6797 241.8865 268.3928
475.0134 145.1935 212.031
641.2461 175.8635 229.2302
559.0509 143.8211 232.0619
789.8299 204.9599 301.4315
760.7611 262.935 269.3364
437.9812 146.0009 250.2452
574.5928 141.1096 214.3514
556.9865 163.3148 204.8547
513.9445 118.3335 207.0805
621.4571 172.958 244.4316
626.5127 198.7892 226.7851
442.7257 115.535 168.9986
658.2898 142.3404 231.1757
565.5563 137.2086 218.4101
498.7736 153.2533 200.4148
669.6653 141.5181 219.6612
707.7881 180.086 226.613
753.0099 175.5714 236.4853
621.4804 179.7922 242.2295
930.7354 222.3948 254.2969
532.4346 117.0654 258.596
645.9094 219.9518 325.3612
508.8793 194.195 276.2528
563.6419 146.9338 236.4376
530.677 159.4439 261.5142
599.2997 100.0755 235.5263
550.6984 178.7987 208.0134
592.3262 211.408 268.2338
421.9546 82.60432 206.7275
541.8632 125.149 177.395
474.3217 89.00669 218.6669
