198.2786 59.0194 37.40804
123.4779 57.44209 66.78028
219.6215 77.82788 78.72913
246.858 52.7312 93.61504
211.8574 79.93381 78.58477
271.1363 88.77721 103.3146
217.3699 43.29479 85.02386
316.5367 99.4455 75.33137
196.3355 74.97511 68.0018
158.4106 36.40959 56.73958
234.3234 111.6987 105.3834
286.2533 111.9523 102.8282
312.8681 130.0707 112.3479
394.6937 110.3445 161.9071
264.8053 101.4589 105.5981
273.9365 89.51104 89.48987
207.3996 92.09384 80.12943
222.7474 80.98844 58.37186
435.5924 152.5564 74.41277
233.217 103.3447 104.4871
278.7557 107.1115 122.464
228.6475 118.2871 202.977
169.4727 98.51594 95.63808
267.4211 140.9167 105.6068
300.3147 123.9664 101.6522
340.2514 95.87601 59.86874
215.8572 104.2459 105.4223
280.0158 123.2788 109.4293
303.4926 135.9209 148.3865
274.7117 113.5985 97.79293
131.5828 57.44247 93.98359
170.8799 33.63434 62.30113
196.4021 87.57117 82.80235
244.6047 59.11423 53.16246
439.4048 148.6688 98.71393
248.5913 103.13 112.6094
379.2186 100.0185 71.38081
246.4531 47.02151 43.68418
169.9816 34.80795 32.29613
264.808 84.20638 76.38186
336.7651 124.1218 119.0965
215.5128 83.61181 99.02612
189.7493 74.14358 66.28548
185.3466 49.78016 76.52542
301.1795 95.83362 91.776
200.6758 75.04098 102.5626
231.9708 47.51968 83.68655
219.393 37.16674 82.44626
251.3465 27.89399 56.2554
134.4571 13.95838 45.45721
115.3718 14.88391 57.68264
138.4519 111.446 159.1983
279.2054 83.33716 65.32393
229.4092 49.66913 51.42577
204.3106 68.58332 57.25841
121.8052 49.23854 82.84698
167.8803 54.62199 42.73521
188.5131 63.7863 53.53782
244.6846 32.35702 54.50528
189.5878 21.20671 37.51279
219.2348 70.99713 83.65203
193.1846 66.75039 66.83945
165.1476 70.92836 98.2981
299.4169 102.7044 79.90528
239.8895 86.3699 88.88244
120.6222 41.96673 64.10036
336.8999 117.0639 113.262
199.1727 114.7634 182.7418
306.6253 153.8393 113.365
253.8655 76.36849 105.6128
259.2407 78.56337 126.0309
249.9105 53.32488 72.91026
223.6963 94.09817 111.0379
97.95288 39.35013 69.19824
186.9093 26.21027 21.58534
231.4469 97.9155 83.27523
369.6354 164.3617 107.182
264.6225 81.04567 92.62436
251.2956 100.9579 95.05119
236.5989 61.31776 96.10769
246.274 70.38692 62.48388
166.4846 26.88378 60.94459
165.5958 35.24781 145.4809
177.7433 26.10068 48.0171
143.6093 63.71883 66.37764
236.6433 75.55153 76.29387
146.674 66.25109 92.95088
169.9988 67.72582 100.5982
252.1359 101.2433 102.3987
221.7227 59.09191 63.58172
196.8634 77.4093 69.4419
126.4119 51.14709 66.96428
212.5569 86.44902 95.68868
227.5365 96.15775 108.3892
154.4554 46.03933 66.99689
249.6594 52.31832 104.1303
317.1986 156.6072 143.3982
332.1921 69.25543 60.20695
177.3571 59.94138 78.01767
176.3168 45.16484 95.20023
